SourceLanguageCode	TargetLanguageCode	SourceLanguageName	TargetLanguageName	SourcePopulation	TargetPopulations	Coocurrences	PhiCorrelation	Tstatistic
slv	por	Slovenian	Portuguese	2993	22072	41	  0.00188223	  0.46291112
slv	pus	Slovenian	Pushto	2993	46	0	 -0.00014487	 -0.01079613
slv	que	Slovenian	Quechua	2993	143	0	 -0.00025542	 -0.01903554
slv	roh	Slovenian	Romansh	2993	98	0	 -0.00021145	 -0.01575820
slv	rom	Slovenian	Romany	2993	76	1	  0.00191177	  0.14247500
slv	ron	Slovenian	Romanian	2993	6192	16	  0.00204056	  0.21551825
slv	run	Slovenian	Rundi	2993	7	0	 -0.00005651	 -0.00421148
slv	rup	Slovenian	Macedo-Romanian	2993	85	0	 -0.00019692	 -0.01467580
slv	rus	Slovenian	Russian	2993	35178	103	  0.00607970	  1.74017520
slv	sag	Slovenian	Sango	2993	51	0	 -0.00015254	 -0.01136775
slv	sah	Slovenian	Yakut	2993	48	0	 -0.00014798	 -0.01102833
slv	san	Slovenian	Sanskrit	2993	165	0	 -0.00027437	 -0.02044754
slv	scn	Slovenian	Sicilian	2993	268	1	  0.00076758	  0.05720423
slv	sco	Slovenian	Scots	2993	362	1	  0.00055493	  0.04135602
slv	sgs	Slovenian	Samogitian	2993	139	1	  0.00129951	  0.09684595
slv	sin	Slovenian	Sinhala	2993	265	1	  0.00077585	  0.05782044
slv	slk	Slovenian	Slovak	2993	3485	30	  0.00803894	  0.59912231
slv	sme	Slovenian	Northern Sami	2993	111	1	  0.00151096	  0.11260450
slv	smo	Slovenian	Samoan	2993	114	1	  0.00148494	  0.11066578
slv	sna	Slovenian	Shona	2993	154	1	  0.00120878	  0.09008476
slv	snd	Slovenian	Sindhi	2993	123	1	  0.00141225	  0.10524853
slv	som	Slovenian	Somali	2993	229	1	  0.00088542	  0.06598598
slv	sot	Slovenian	Southern Sotho	2993	158	1	  0.00118659	  0.08843065
slv	spa	Slovenian	Spanish	2993	58791	98	  0.00223908	  0.85404465
slv	sqi	Slovenian	Albanian	2993	1806	4	  0.00081407	  0.06066854
slv	srd	Slovenian	Sardinian	2993	133	0	 -0.00024633	 -0.01835787
slv	srn	Slovenian	Sranan Tongo	2993	116	1	  0.00146812	  0.10941206
slv	ssw	Slovenian	Swati	2993	149	1	  0.00123764	  0.09223574
slv	stq	Slovenian	Saterfriesisch	2993	157	1	  0.00119206	  0.08883885
slv	sun	Slovenian	Sundanese	2993	245	1	  0.00083419	  0.06216795
slv	swa	Slovenian	Swahili (macrolanguage)	2993	370	2	  0.00149090	  0.11110992
slv	swe	Slovenian	Swedish	2993	20863	75	  0.00643786	  1.12427343
slv	szl	Slovenian	Silesian	2993	241	1	  0.00084658	  0.06309186
slv	tah	Slovenian	Tahitian	2993	164	1	  0.00115467	  0.08605223
slv	tam	Slovenian	Tamil	2993	897	4	  0.00180328	  0.13438987
slv	tat	Slovenian	Tatar	2993	142	1	  0.00128033	  0.09541677
slv	tel	Slovenian	Telugu	2993	628	2	  0.00092451	  0.06889950
slv	tet	Slovenian	Tetum	2993	121	1	  0.00142776	  0.10640418
slv	tgk	Slovenian	Tajik	2993	201	1	  0.00098726	  0.07357569
slv	tha	Slovenian	Thai	2993	2725	5	  0.00063717	  0.05388922
slv	tir	Slovenian	Tigrinya	2993	51	0	 -0.00015254	 -0.01136775
slv	ton	Slovenian	Tonga (Tonga Islands)	2993	57	0	 -0.00016126	 -0.01201787
slv	tpi	Slovenian	Tok Pisin	2993	100	0	 -0.00021359	 -0.01591819
slv	tsn	Slovenian	Tswana	2993	103	1	  0.00158537	  0.11815033
slv	tso	Slovenian	Tsonga	2993	106	1	  0.00155655	  0.11600262
slv	tuk	Slovenian	Turkmen	2993	157	1	  0.00119206	  0.08883885
slv	tum	Slovenian	Tumbuka	2993	148	1	  0.00124357	  0.09267765
slv	tur	Slovenian	Turkish	2993	10189	35	  0.00419400	  0.64870853
slv	udm	Slovenian	Udmurt	2993	174	4	  0.00526451	  0.39234379
slv	uig	Slovenian	Uighur	2993	187	2	  0.00238292	  0.17758790
slv	ukr	Slovenian	Ukrainian	2993	7076	14	  0.00124895	  0.12505755
slv	urd	Slovenian	Urdu	2993	428	2	  0.00132634	  0.09884563
slv	uzb	Slovenian	Uzbek	2993	314	1	  0.00065369	  0.04871631
slv	vec	Slovenian	Venetian	2993	382	3	  0.00239003	  0.17811761
slv	ven	Slovenian	Venda	2993	149	1	  0.00123764	  0.09223574
slv	vie	Slovenian	Vietnamese	2993	3098	10	  0.00209837	  0.19050194
slv	vls	Slovenian	Vlaams	2993	247	0	 -0.00033570	 -0.02501811
slv	vol	Slovenian	VolapÌ_k	2993	135	0	 -0.00024818	 -0.01849539
slv	war	Slovenian	Waray (Philippines)	2993	114	0	 -0.00022806	 -0.01699602
slv	wln	Slovenian	Walloon	2993	80	1	  0.00185381	  0.13815566
slv	wol	Slovenian	Wolof	2993	66	0	 -0.00017352	 -0.01293191
slv	xal	Slovenian	Kalmyk	2993	114	1	  0.00148494	  0.11066578
slv	xho	Slovenian	Xhosa	2993	58	0	 -0.00016267	 -0.01212283
slv	yid	Slovenian	Yiddish	2993	329	4	  0.00364613	  0.27173049
slv	yor	Slovenian	Yoruba	2993	165	1	  0.00114951	  0.08566716
slv	zea	Slovenian	Zeeuws	2993	161	1	  0.00117043	  0.08722657
slv	zha	Slovenian	Zhuang	2993	177	1	  0.00109059	  0.08127661
slv	zho	Slovenian	Chinese	2993	19201	19	 -0.00045358	 -0.10176749
slv	zul	Slovenian	Zulu	2993	18	0	 -0.00009062	 -0.00675341
slv	zza	Slovenian	Zaza	2993	142	1	  0.00128033	  0.09541677
sme	aar	Northern Sami	Afar	111	5	0	 -0.00000919	 -0.00007001
sme	abk	Northern Sami	Abkhazian	111	9	0	 -0.00001233	 -0.00009393
sme	afr	Northern Sami	Afrikaans	111	776	1	  0.00329333	  0.07430136
sme	aka	Northern Sami	Akan	111	183	1	  0.00696117	  0.05301594
sme	amh	Northern Sami	Amharic	111	81	0	 -0.00003700	 -0.00030059
sme	ang	Northern Sami	Old English (ca. 450-1100)	111	135	0	 -0.00004777	 -0.00043779
sme	ara	Northern Sami	Arabic	111	6361	0	 -0.00032828	 -0.04435588
sme	arc	Northern Sami	Official Aramaic (700-300 BCE)	111	157	0	 -0.00005151	 -0.00039230
sme	arg	Northern Sami	Aragonese	111	377	0	 -0.00007983	 -0.00094114
sme	asm	Northern Sami	Assamese	111	146	0	 -0.00004967	 -0.00042150
sme	ast	Northern Sami	Asturian	111	341	0	 -0.00007592	 -0.00111578
sme	ava	Northern Sami	Avaric	111	105	0	 -0.00004213	 -0.00032082
sme	aym	Northern Sami	Aymara	111	118	0	 -0.00004466	 -0.00034010
sme	aze	Northern Sami	Azerbaijani	111	1111	0	 -0.00013706	 -0.00512999
sme	bak	Northern Sami	Bashkir	111	190	0	 -0.00005667	 -0.00043157
sme	bam	Northern Sami	Bambara	111	12	0	 -0.00001424	 -0.00010846
sme	bar	Northern Sami	Bavarian	111	515	0	 -0.00009330	 -0.00174553
sme	bel	Northern Sami	Belarusian	111	507	0	 -0.00009257	 -0.00201124
sme	ben	Northern Sami	Bengali	111	843	0	 -0.00011938	 -0.00379019
sme	bik	Northern Sami	Bikol	111	58	0	 -0.00003131	 -0.00023844
sme	bis	Northern Sami	Bislama	111	52	0	 -0.00002965	 -0.00022577
sme	bod	Northern Sami	Tibetan	111	155	0	 -0.00005118	 -0.00048286
sme	bpy	Northern Sami	Bishnupriya	111	116	0	 -0.00004428	 -0.00033721
sme	bre	Northern Sami	Breton	111	359	0	 -0.00007790	 -0.00135147
sme	bua	Northern Sami	Buriat	111	117	0	 -0.00004447	 -0.00033866
sme	bug	Northern Sami	Buginese	111	143	0	 -0.00004916	 -0.00037440
sme	bul	Northern Sami	Bulgarian	111	4122	0	 -0.00026415	 -0.02172940
sme	cat	Northern Sami	Catalan	111	8075	0	 -0.00037000	 -0.03869295
sme	ceb	Northern Sami	Cebuano	111	139	0	 -0.00004847	 -0.00044948
sme	ces	Northern Sami	Czech	111	8493	0	 -0.00037949	 -0.04682943
sme	cha	Northern Sami	Chamorro	111	62	1	  0.01202236	  0.09156615
sme	che	Northern Sami	Chechen	111	121	1	  0.00858388	  0.06537527
sme	chm	Northern Sami	Mari (Russia)	111	118	0	 -0.00004466	 -0.00034010
sme	cho	Northern Sami	Choctaw	111	4	0	 -0.00000822	 -0.00006262
sme	chr	Northern Sami	Cherokee	111	68	1	  0.01147673	  0.08740995
sme	chu	Northern Sami	Church Slavic	111	178	0	 -0.00005485	 -0.00041772
sme	chv	Northern Sami	Chuvash	111	238	0	 -0.00006342	 -0.00058817
sme	chy	Northern Sami	Cheyenne	111	61	1	  0.01212102	  0.09231774
sme	cor	Northern Sami	Cornish	111	65	0	 -0.00003314	 -0.00025242
sme	cos	Northern Sami	Corsican	111	66	0	 -0.00003340	 -0.00025435
sme	cre	Northern Sami	Cree	111	23	0	 -0.00001972	 -0.00015015
sme	crh	Northern Sami	Crimean Tatar	111	139	1	  0.00800258	  0.06094776
sme	csb	Northern Sami	Kashubian	111	89	0	 -0.00003878	 -0.00033588
sme	cym	Northern Sami	Welsh	111	496	0	 -0.00009156	 -0.00196385
sme	dan	Northern Sami	Danish	111	8164	2	  0.00173232	  0.19187330
sme	deu	Northern Sami	German	111	103768	2	 -0.00075031	 -0.35527898
sme	div	Northern Sami	Dhivehi	111	168	0	 -0.00005329	 -0.00040582
sme	dsb	Northern Sami	Lower Sorbian	111	174	0	 -0.00005423	 -0.00041300
sme	dzo	Northern Sami	Dzongkha	111	108	0	 -0.00004272	 -0.00032537
sme	ell	Northern Sami	Modern Greek (1453-)	111	3789	0	 -0.00025324	 -0.01967778
sme	eml	Northern Sami	Emiliano-Romagnolo	111	110	0	 -0.00004312	 -0.00036075
sme	eng	Northern Sami	English	111	273987	14	  0.00040935	  0.51605140
sme	epo	Northern Sami	Esperanto	111	2310	0	 -0.00019767	 -0.00834921
sme	est	Northern Sami	Estonian	111	1956	2	  0.00411209	  0.22534283
sme	eus	Northern Sami	Basque	111	1093	0	 -0.00013594	 -0.00480237
sme	ewe	Northern Sami	Ewe	111	128	0	 -0.00004651	 -0.00035422
sme	ext	Northern Sami	Extremaduran	111	139	0	 -0.00004847	 -0.00036913
sme	fao	Northern Sami	Faroese	111	288	0	 -0.00006977	 -0.00079550
sme	fas	Northern Sami	Persian	111	4738	0	 -0.00028323	 -0.03351270
sme	fij	Northern Sami	Fijian	111	104	0	 -0.00004192	 -0.00031929
sme	fil	Northern Sami	Filipino (macrolanguage)	111	713	0	 -0.00010979	 -0.00312267
sme	fin	Northern Sami	Finnish	111	11484	8	  0.00666023	  0.96078126
sme	fra	Northern Sami	French	111	69366	1	 -0.00073231	 -0.27672688
sme	frp	Northern Sami	Arpitan	111	150	1	  0.00769989	  0.05864233
sme	fry	Northern Sami	Western Frisian	111	357	0	 -0.00007768	 -0.00103347
sme	ful	Northern Sami	Fulah	111	101	0	 -0.00004132	 -0.00031465
sme	fur	Northern Sami	Friulian	111	98	0	 -0.00004070	 -0.00032558
sme	gla	Northern Sami	Scottish Gaelic	111	270	0	 -0.00006755	 -0.00072444
sme	gle	Northern Sami	Irish	111	523	0	 -0.00009402	 -0.00194747
sme	glg	Northern Sami	Galician	111	1541	0	 -0.00016143	 -0.00632253
sme	glk	Northern Sami	Gilaki	111	184	0	 -0.00005577	 -0.00051715
sme	glv	Northern Sami	Manx	111	119	0	 -0.00004485	 -0.00034154
sme	got	Northern Sami	Gothic	111	134	0	 -0.00004759	 -0.00036243
sme	grn	Northern Sami	Guarani	111	155	1	  0.00757303	  0.05767616
sme	guj	Northern Sami	Gujarati	111	319	0	 -0.00007343	 -0.00126119
sme	hat	Northern Sami	Haitian	111	190	0	 -0.00005667	 -0.00044979
sme	hau	Northern Sami	Hausa	111	157	0	 -0.00005151	 -0.00039230
sme	haw	Northern Sami	Hawaiian	111	120	0	 -0.00004503	 -0.00034297
sme	hbs	Northern Sami	Serbo-Croatian	111	7389	1	  0.00075193	  0.07849979
sme	heb	Northern Sami	Hebrew	111	6538	0	 -0.00033283	 -0.04587269
sme	hif	Northern Sami	Fiji Hindi	111	68	0	 -0.00003390	 -0.00035393
sme	hin	Northern Sami	Hindi	111	1178	0	 -0.00014113	 -0.00533500
sme	hsb	Northern Sami	Upper Sorbian	111	234	0	 -0.00006289	 -0.00047895
sme	hun	Northern Sami	Hungarian	111	9488	1	  0.00057508	  0.07722171
sme	hye	Northern Sami	Armenian	111	575	0	 -0.00009859	 -0.00248632
sme	ibo	Northern Sami	Igbo	111	55	1	  0.01276837	  0.09724894
sme	ido	Northern Sami	Ido	111	235	1	  0.00612902	  0.05272480
sme	iii	Northern Sami	Sichuan Yi	111	2	0	 -0.00000581	 -0.00004428
sme	iku	Northern Sami	Inuktitut	111	18	0	 -0.00001744	 -0.00013283
sme	ile	Northern Sami	Interlingue	111	26	0	 -0.00002096	 -0.00015964
sme	ilo	Northern Sami	Iloko	111	84	1	  0.01031888	  0.07859042
sme	ina	Northern Sami	Interlingua (International Auxiliary Language Association)	111	200	0	 -0.00005814	 -0.00068299
sme	ipk	Northern Sami	Inupiaq	111	56	1	  0.01265331	  0.09637243
sme	isl	Northern Sami	Icelandic	111	956	1	  0.00294330	  0.10157639
sme	ita	Northern Sami	Italian	111	33146	0	 -0.00075334	 -0.20351076
sme	jav	Northern Sami	Javanese	111	339	0	 -0.00007570	 -0.00114799
sme	jbo	Northern Sami	Lojban	111	169	0	 -0.00005344	 -0.00040702
sme	jpn	Northern Sami	Japanese	111	28951	0	 -0.00070347	 -0.22560958
sme	kaa	Northern Sami	Kara-Kalpak	111	104	0	 -0.00004192	 -0.00031929
sme	kab	Northern Sami	Kabyle	111	168	0	 -0.00005329	 -0.00040582
sme	kal	Northern Sami	Kalaallisut	111	55	0	 -0.00003049	 -0.00023219
sme	kan	Northern Sami	Kannada	111	354	0	 -0.00007735	 -0.00178583
sme	kas	Northern Sami	Kashmiri	111	10	0	 -0.00001300	 -0.00009901
sme	kat	Northern Sami	Georgian	111	700	0	 -0.00010878	 -0.00370656
sme	kau	Northern Sami	Kanuri	111	9	0	 -0.00001233	 -0.00009393
sme	kaz	Northern Sami	Kazakh	111	349	0	 -0.00007680	 -0.00185607
sme	khm	Northern Sami	Central Khmer	111	96	0	 -0.00004028	 -0.00068239
sme	kik	Northern Sami	Kikuyu	111	3	0	 -0.00000712	 -0.00005423
sme	kin	Northern Sami	Kinyarwanda	111	19	0	 -0.00001792	 -0.00013647
sme	kir	Northern Sami	Kirghiz	111	116	0	 -0.00004428	 -0.00058406
sme	kom	Northern Sami	Komi	111	22	0	 -0.00001928	 -0.00014685
sme	kon	Northern Sami	Kongo	111	14	0	 -0.00001538	 -0.00011715
sme	kor	Northern Sami	Korean	111	5941	0	 -0.00031723	 -0.04070250
sme	ksh	Northern Sami	KÌ¦lsch	111	117	0	 -0.00004447	 -0.00042884
sme	kur	Northern Sami	Kurdish	111	373	0	 -0.00007940	 -0.00142261
sme	lao	Northern Sami	Lao	111	59	0	 -0.00003158	 -0.00026794
sme	lat	Northern Sami	Latin	111	1932	0	 -0.00018076	 -0.00669805
sme	lav	Northern Sami	Latvian	111	1069	0	 -0.00013444	 -0.00534385
sme	lbe	Northern Sami	Lak	111	30	0	 -0.00002252	 -0.00017148
sme	lij	Northern Sami	Ligurian	111	112	1	  0.00892558	  0.06797792
sme	lim	Northern Sami	Limburgan	111	194	0	 -0.00005726	 -0.00072657
sme	lin	Northern Sami	Lingala	111	19	0	 -0.00001792	 -0.00013647
sme	lit	Northern Sami	Lithuanian	111	1979	0	 -0.00018295	 -0.01094963
sme	lmo	Northern Sami	Lombard	111	231	1	  0.00618293	  0.07445380
sme	ltz	Northern Sami	Luxembourgish	111	551	0	 -0.00009651	 -0.00228178
sme	lug	Northern Sami	Ganda	111	3	0	 -0.00000712	 -0.00005423
sme	mah	Northern Sami	Marshallese	111	3	0	 -0.00000712	 -0.00005423
sme	mal	Northern Sami	Malayalam	111	965	0	 -0.00012773	 -0.00483520
sme	mar	Northern Sami	Marathi	111	465	0	 -0.00008866	 -0.00219325
sme	mdf	Northern Sami	Moksha	111	124	0	 -0.00004578	 -0.00034864
sme	mkd	Northern Sami	Macedonian	111	943	0	 -0.00012626	 -0.00494210
sme	mlg	Northern Sami	Malagasy	111	163	0	 -0.00005249	 -0.00039973
sme	mlt	Northern Sami	Maltese	111	132	0	 -0.00004723	 -0.00054472
sme	mol	Northern Sami	Moldavian	111	43	0	 -0.00002696	 -0.00020530
sme	mon	Northern Sami	Mongolian	111	307	0	 -0.00007203	 -0.00142074
sme	mri	Northern Sami	Maori	111	201	0	 -0.00005829	 -0.00044389
sme	msa	Northern Sami	Malay (macrolanguage)	111	5532	0	 -0.00030610	 -0.03210790
sme	mus	Northern Sami	Creek	111	4	0	 -0.00000822	 -0.00006262
sme	mya	Northern Sami	Burmese	111	90	0	 -0.00003900	 -0.00049333
sme	myv	Northern Sami	Erzya	111	32	0	 -0.00002326	 -0.00017711
sme	mzn	Northern Sami	Mazanderani	111	51	0	 -0.00002936	 -0.00022359
sme	nap	Northern Sami	Neapolitan	111	157	0	 -0.00005151	 -0.00052532
sme	nau	Northern Sami	Nauru	111	39	0	 -0.00002567	 -0.00019552
sme	nav	Northern Sami	Navajo	111	48	0	 -0.00002848	 -0.00021691
sme	ndo	Northern Sami	Ndonga	111	5	0	 -0.00000919	 -0.00007001
sme	nds	Northern Sami	Low German	111	340	0	 -0.00007581	 -0.00105316
sme	nep	Northern Sami	Nepali macrolanguage	111	275	0	 -0.00006818	 -0.00098089
sme	new	Northern Sami	Newari	111	171	0	 -0.00005376	 -0.00040942
sme	nld	Northern Sami	Dutch	111	26888	0	 -0.00067767	 -0.14683472
sme	nor	Northern Sami	Norwegian	111	13866	15	  0.01163848	  1.75652712
sme	nov	Northern Sami	Novial	111	118	0	 -0.00004466	 -0.00034010
sme	nrm	Northern Sami	Narom	111	27	0	 -0.00002136	 -0.00016268
sme	nya	Northern Sami	Nyanja	111	7	0	 -0.00001088	 -0.00008283
sme	oci	Northern Sami	Occitan (post 1500)	111	345	1	  0.00503419	  0.06659687
sme	ori	Northern Sami	Oriya (macrolanguage)	111	141	1	  0.00794493	  0.06050868
sme	orm	Northern Sami	Oromo	111	57	1	  0.01254128	  0.09551905
sme	oss	Northern Sami	Ossetian	111	77	0	 -0.00003607	 -0.00027473
sme	pag	Northern Sami	Pangasinan	111	16	0	 -0.00001644	 -0.00012523
sme	pam	Northern Sami	Pampanga	111	19	0	 -0.00001792	 -0.00013647
sme	pan	Northern Sami	Panjabi	111	105	0	 -0.00004213	 -0.00034482
sme	pap	Northern Sami	Papiamento	111	52	0	 -0.00002965	 -0.00022577
sme	pdc	Northern Sami	Pennsylvania German	111	48	0	 -0.00002848	 -0.00021691
sme	pih	Northern Sami	Pitcairn-Norfolk	111	77	1	  0.01078098	  0.08211028
sme	pli	Northern Sami	Pali	111	49	1	  0.01353105	  0.10305881
sme	pms	Northern Sami	Piemontese	111	238	0	 -0.00006342	 -0.00056728
sme	pnt	Northern Sami	Pontic	111	114	0	 -0.00004389	 -0.00033429
sme	pol	Northern Sami	Polish	111	21517	0	 -0.00060557	 -0.13130363
sme	por	Northern Sami	Portuguese	111	22072	2	  0.00066992	  0.16475793
sme	pus	Northern Sami	Pushto	111	46	0	 -0.00002788	 -0.00023161
sme	que	Northern Sami	Quechua	111	143	1	  0.00788849	  0.06693814
sme	roh	Northern Sami	Romansh	111	98	0	 -0.00004070	 -0.00039247
sme	rom	Northern Sami	Romany	111	76	0	 -0.00003584	 -0.00027294
sme	ron	Northern Sami	Romanian	111	6192	0	 -0.00032388	 -0.03420752
sme	run	Northern Sami	Rundi	111	7	0	 -0.00001088	 -0.00008283
sme	rup	Northern Sami	Macedo-Romanian	111	85	0	 -0.00003790	 -0.00028865
sme	rus	Northern Sami	Russian	111	35178	0	 -0.00077640	 -0.22222139
sme	sag	Northern Sami	Sango	111	51	1	  0.01326193	  0.10100875
sme	sah	Northern Sami	Yakut	111	48	0	 -0.00002848	 -0.00021691
sme	san	Northern Sami	Sanskrit	111	165	0	 -0.00005281	 -0.00062928
sme	scn	Northern Sami	Sicilian	111	268	0	 -0.00006730	 -0.00102070
sme	sco	Northern Sami	Scots	111	362	2	  0.00990003	  0.14883732
sme	sgs	Northern Sami	Samogitian	111	139	0	 -0.00004847	 -0.00036913
sme	sin	Northern Sami	Sinhala	111	265	0	 -0.00006693	 -0.00180327
sme	slk	Northern Sami	Slovak	111	3485	0	 -0.00024285	 -0.01633444
sme	slv	Northern Sami	Slovenian	111	2993	1	  0.00151096	  0.11260450
sme	smo	Northern Sami	Samoan	111	114	0	 -0.00004389	 -0.00033429
sme	sna	Northern Sami	Shona	111	154	1	  0.00759791	  0.05786564
sme	snd	Northern Sami	Sindhi	111	123	1	  0.00851307	  0.06483593
sme	som	Northern Sami	Somali	111	229	1	  0.00621042	  0.06746368
sme	sot	Northern Sami	Southern Sotho	111	158	1	  0.00749982	  0.05711850
sme	spa	Northern Sami	Spanish	111	58791	1	 -0.00061238	 -0.23357895
sme	sqi	Northern Sami	Albanian	111	1806	0	 -0.00017477	 -0.00780406
sme	srd	Northern Sami	Sardinian	111	133	1	  0.00818322	  0.07227470
sme	srn	Northern Sami	Sranan Tongo	111	116	0	 -0.00004428	 -0.00033721
sme	ssw	Northern Sami	Swati	111	149	1	  0.00772602	  0.05884135
sme	stq	Northern Sami	Saterfriesisch	111	157	1	  0.00752399	  0.05730262
sme	sun	Northern Sami	Sundanese	111	245	0	 -0.00006435	 -0.00074768
sme	swa	Northern Sami	Swahili (macrolanguage)	111	370	1	  0.00485582	  0.07553970
sme	swe	Northern Sami	Swedish	111	20863	9	  0.00534228	  0.93294106
sme	szl	Northern Sami	Silesian	111	241	1	  0.00605066	  0.04989595
sme	tah	Northern Sami	Tahitian	111	164	1	  0.00735943	  0.05604925
sme	tam	Northern Sami	Tamil	111	897	0	 -0.00012315	 -0.00441781
sme	tat	Northern Sami	Tatar	111	142	0	 -0.00004899	 -0.00048989
sme	tel	Northern Sami	Telugu	111	628	0	 -0.00010303	 -0.00338916
sme	tet	Northern Sami	Tetum	111	121	0	 -0.00004522	 -0.00034440
sme	tgk	Northern Sami	Tajik	111	201	0	 -0.00005829	 -0.00063849
sme	tha	Northern Sami	Thai	111	2725	0	 -0.00021471	 -0.01815952
sme	tir	Northern Sami	Tigrinya	111	51	1	  0.01326193	  0.10100875
sme	ton	Northern Sami	Tonga (Tonga Islands)	111	57	1	  0.01254128	  0.09551905
sme	tpi	Northern Sami	Tok Pisin	111	100	1	  0.00945086	  0.07197882
sme	tsn	Northern Sami	Tswana	111	103	1	  0.00931100	  0.07091353
sme	tso	Northern Sami	Tsonga	111	106	0	 -0.00004233	 -0.00032235
sme	tuk	Northern Sami	Turkmen	111	157	1	  0.00752399	  0.05876590
sme	tum	Northern Sami	Tumbuka	111	148	1	  0.00775241	  0.05904238
sme	tur	Northern Sami	Turkish	111	10189	0	 -0.00041579	 -0.06431226
sme	udm	Northern Sami	Udmurt	111	174	0	 -0.00005423	 -0.00041300
sme	uig	Northern Sami	Uighur	111	187	0	 -0.00005622	 -0.00042815
sme	ukr	Northern Sami	Ukrainian	111	7076	0	 -0.00034629	 -0.03467402
sme	urd	Northern Sami	Urdu	111	428	0	 -0.00008506	 -0.00179426
sme	uzb	Northern Sami	Uzbek	111	314	1	  0.00528400	  0.06869298
sme	vec	Northern Sami	Venetian	111	382	1	  0.00477643	  0.06022915
sme	ven	Northern Sami	Venda	111	149	1	  0.00772602	  0.05884135
sme	vie	Northern Sami	Vietnamese	111	3098	0	 -0.00022895	 -0.02078575
sme	vls	Northern Sami	Vlaams	111	247	1	  0.00597516	  0.08171050
sme	vol	Northern Sami	VolapÌ_k	111	135	1	  0.00812168	  0.06185489
sme	war	Northern Sami	Waray (Philippines)	111	114	1	  0.00884618	  0.06737310
sme	wln	Northern Sami	Walloon	111	80	0	 -0.00003677	 -0.00028003
sme	wol	Northern Sami	Wolof	111	66	1	  0.01165033	  0.08873231
sme	xal	Northern Sami	Kalmyk	111	114	1	  0.00884618	  0.06737310
sme	xho	Northern Sami	Xhosa	111	58	1	  0.01243216	  0.09468781
sme	yid	Northern Sami	Yiddish	111	329	0	 -0.00007457	 -0.00154634
sme	yor	Northern Sami	Yoruba	111	165	1	  0.00733677	  0.05587671
sme	zea	Northern Sami	Zeeuws	111	161	0	 -0.00005216	 -0.00039727
sme	zha	Northern Sami	Zhuang	111	177	1	  0.00708001	  0.05392113
sme	zho	Northern Sami	Chinese	111	19201	0	 -0.00057180	 -0.12829014
sme	zul	Northern Sami	Zulu	111	18	0	 -0.00001744	 -0.00013283
sme	zza	Northern Sami	Zaza	111	142	0	 -0.00004899	 -0.00037309
smo	aar	Samoan	Afar	114	5	0	 -0.00000932	 -0.00004750
smo	abk	Samoan	Abkhazian	114	9	0	 -0.00001250	 -0.00006373
smo	afr	Samoan	Afrikaans	114	776	1	  0.00324666	  0.07324831
smo	aka	Samoan	Akan	114	183	1	  0.00686748	  0.03698339
smo	amh	Samoan	Amharic	114	81	0	 -0.00003750	 -0.00030462
smo	ang	Samoan	Old English (ca. 450-1100)	114	135	0	 -0.00004841	 -0.00044366
smo	ara	Samoan	Arabic	114	6361	0	 -0.00033269	 -0.04495131
smo	arc	Samoan	Official Aramaic (700-300 BCE)	114	157	1	  0.00742296	  0.03785086
smo	arg	Samoan	Aragonese	114	377	1	  0.00474323	  0.05592244
smo	asm	Samoan	Assamese	114	146	1	  0.00770129	  0.06534956
smo	ast	Samoan	Asturian	114	341	1	  0.00499541	  0.07341813
smo	ava	Samoan	Avaric	114	105	1	  0.00909784	  0.04639199
smo	aym	Samoan	Aymara	114	118	1	  0.00857710	  0.04373643
smo	aze	Samoan	Azerbaijani	114	1111	0	 -0.00013890	 -0.00519885
smo	bak	Samoan	Bashkir	114	190	1	  0.00673768	  0.04668109
smo	bam	Samoan	Bambara	114	12	0	 -0.00001443	 -0.00007359
smo	bar	Samoan	Bavarian	114	515	1	  0.00403304	  0.07545192
smo	bel	Samoan	Belarusian	114	507	0	 -0.00009382	 -0.00203824
smo	ben	Samoan	Bengali	114	843	1	  0.00310539	  0.09859364
smo	bik	Samoan	Bikol	114	58	0	 -0.00003173	 -0.00016179
smo	bis	Samoan	Bislama	114	52	0	 -0.00003004	 -0.00015319
smo	bod	Samoan	Tibetan	114	155	1	  0.00747136	  0.07048667
smo	bpy	Samoan	Bishnupriya	114	116	1	  0.00865150	  0.04411581
smo	bre	Samoan	Breton	114	359	0	 -0.00007894	 -0.00136961
smo	bua	Samoan	Buriat	114	117	1	  0.00861406	  0.04392491
smo	bug	Samoan	Buginese	114	143	1	  0.00778270	  0.03968532
smo	bul	Samoan	Bulgarian	114	4122	0	 -0.00026770	 -0.02202109
smo	cat	Samoan	Catalan	114	8075	0	 -0.00037497	 -0.03921236
smo	ceb	Samoan	Cebuano	114	139	0	 -0.00004912	 -0.00045552
smo	ces	Samoan	Czech	114	8493	0	 -0.00038458	 -0.04745806
smo	cha	Samoan	Chamorro	114	62	0	 -0.00003280	 -0.00016727
smo	che	Samoan	Chechen	114	121	0	 -0.00004583	 -0.00030400
smo	chm	Samoan	Mari (Russia)	114	118	1	  0.00857710	  0.04456958
smo	cho	Samoan	Choctaw	114	4	0	 -0.00000833	 -0.00004249
smo	chr	Samoan	Cherokee	114	68	0	 -0.00003436	 -0.00017852
smo	chu	Samoan	Church Slavic	114	178	1	  0.00696482	  0.04513830
smo	chv	Samoan	Chuvash	114	238	1	  0.00600713	  0.05570880
