date_period,orig_country,lang_family,lang_branch,orig_lang,dest_continent,dest_country,num_results
9/1/08,mx,Indo-European,Romance,es,AFRICA,Sudan,3310
9/1/08,mx,Indo-European,Romance,es,AFRICA,Senegal,1970
9/1/08,mx,Indo-European,Romance,es,AFRICA,Sierra Leone,652
9/1/08,mx,Indo-European,Romance,es,AFRICA,Somalia,3980
9/1/08,mx,Indo-European,Romance,es,AFRICA,Chad,2570
9/1/08,mx,Indo-European,Romance,es,AFRICA,Togo,194
9/1/08,mx,Indo-European,Romance,es,AFRICA,Tanzania,1300
9/1/08,mx,Indo-European,Romance,es,AFRICA,Uganda,1200
9/1/08,mx,Indo-European,Romance,es,AFRICA,South Africa,18800
9/1/08,mx,Indo-European,Romance,es,AFRICA,Democratic Republic of the Congo,1513
9/1/08,mx,Indo-European,Romance,es,AFRICA,Zambia,623
9/1/08,mx,Indo-European,Romance,es,AFRICA,Zimbabwe,1230
9/1/08,mx,Indo-European,Romance,es,ASIA,Afghanistan,16100
9/1/08,mx,Indo-European,Romance,es,ASIA,Bangladesh,1510
9/1/08,mx,Indo-European,Romance,es,ASIA,Bhutan,79
9/1/08,mx,Indo-European,Romance,es,ASIA,India,24600
9/1/08,mx,Indo-European,Romance,es,ASIA,Sri Lanka,1280
9/1/08,mx,Indo-European,Romance,es,ASIA,Nepal,1520
9/1/08,mx,Indo-European,Romance,es,ASIA,Pakistan,9890
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Canada,27500
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,United States,117200
9/1/08,mx,Indo-European,Romance,es,ASIA,United Arab Emirates,2570
9/1/08,mx,Indo-European,Romance,es,AFRICA,Algeria,4490
9/1/08,mx,Indo-European,Romance,es,AFRICA,Egypt,10300
9/1/08,mx,Indo-European,Romance,es,ASIA,Iran,31600
9/1/08,mx,Indo-European,Romance,es,ASIA,Iraq,24900
9/1/08,mx,Indo-European,Romance,es,ASIA,Israel,28100
9/1/08,mx,Indo-European,Romance,es,ASIA,Jordan,3060
9/1/08,mx,Indo-European,Romance,es,ASIA,Kuwait,2170
9/1/08,mx,Indo-European,Romance,es,ASIA,Lebanon,5540
9/1/08,mx,Indo-European,Romance,es,AFRICA,Libya,3150
9/1/08,mx,Indo-European,Romance,es,AFRICA,Morocco,8260
9/1/08,mx,Indo-European,Romance,es,ASIA,Oman,818
9/1/08,mx,Indo-European,Romance,es,ASIA,Qatar,3530
9/1/08,mx,Indo-European,Romance,es,ASIA,Saudi Arabia,3290
9/1/08,mx,Indo-European,Romance,es,ASIA,Syria,5060
9/1/08,mx,Indo-European,Romance,es,AFRICA,Tunisia,2060
9/1/08,mx,Indo-European,Romance,es,ASIA,West Bank,5190
9/1/08,mx,Indo-European,Romance,es,ASIA,Yemen,1360
9/1/08,mx,Indo-European,Romance,es,S_AMERICA,Argentina,132000
9/1/08,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,51200
9/1/08,mx,Indo-European,Romance,es,S_AMERICA,Brazil,93900
9/1/08,mx,Indo-European,Romance,es,S_AMERICA,Chile,72400
9/1/08,mx,Indo-European,Romance,es,S_AMERICA,Colombia,114000
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,17700
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Cuba,40900
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,21900
9/1/08,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,67200
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,18800
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Honduras,18600
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Haiti,8970
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,5050
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Mexico,142000
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,21600
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Panama,37000
9/1/08,mx,Indo-European,Romance,es,S_AMERICA,Peru,58100
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,14000
9/1/08,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,29600
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,46400
9/1/08,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,45100
9/1/08,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,89700
9/1/08,mx,Indo-European,Romance,es,EUROPE,Albania,1190
9/1/08,mx,Indo-European,Romance,es,EUROPE,Armenia,2230
9/1/08,mx,Indo-European,Romance,es,EUROPE,Austria,13000
9/1/08,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,112
9/1/08,mx,Indo-European,Romance,es,EUROPE,Belgium,12400
9/1/08,mx,Indo-European,Romance,es,EUROPE,Bulgaria,3210
9/1/08,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,1040
9/1/08,mx,Indo-European,Romance,es,EUROPE,Belarus,2160
9/1/08,mx,Indo-European,Romance,es,EUROPE,Switzerland,22300
9/1/08,mx,Indo-European,Romance,es,EUROPE,Czech Republic,7130
9/1/08,mx,Indo-European,Romance,es,EUROPE,Germany,55600
9/1/08,mx,Indo-European,Romance,es,EUROPE,Denmark,6890
9/1/08,mx,Indo-European,Romance,es,EUROPE,Spain,311000
9/1/08,mx,Indo-European,Romance,es,EUROPE,Estonia,2090
9/1/08,mx,Indo-European,Romance,es,EUROPE,Finland,4720
9/1/08,mx,Indo-European,Romance,es,EUROPE,France,87000
9/1/08,mx,Indo-European,Romance,es,EUROPE,United Kingdom,27900
9/1/08,mx,Indo-European,Romance,es,EUROPE,Georgia,12800
9/1/08,mx,Indo-European,Romance,es,EUROPE,Greece,12500
9/1/08,mx,Indo-European,Romance,es,N_AMERICA,Greenland,516
9/1/08,mx,Indo-European,Romance,es,EUROPE,Croatia,6110
9/1/08,mx,Indo-European,Romance,es,EUROPE,Hungary,4950
9/1/08,mx,Indo-European,Romance,es,EUROPE,Ireland,8910
9/1/08,mx,Indo-European,Romance,es,EUROPE,Italy,54100
9/1/08,mx,Indo-European,Romance,es,ASIA,Kazakhstan,575
9/1/08,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,112
9/1/08,mx,Indo-European,Romance,es,EUROPE,Lithuania,3200
9/1/08,mx,Indo-European,Romance,es,EUROPE,Macedonia,1120
9/1/08,mx,Indo-European,Romance,es,EUROPE,Netherlands,6710
9/1/08,mx,Indo-European,Romance,es,EUROPE,Norway,7260
9/1/08,mx,Indo-European,Romance,es,EUROPE,Poland,11300
9/1/08,mx,Indo-European,Romance,es,EUROPE,Portugal,23800
9/1/08,mx,Indo-European,Romance,es,EUROPE,Romania,7040
9/1/08,mx,Indo-European,Romance,es,EUROPE,Russia,44400
9/1/08,mx,Indo-European,Romance,es,EUROPE,Serbia,9470
9/1/08,mx,Indo-European,Romance,es,EUROPE,Slovakia,2250
9/1/08,mx,Indo-European,Romance,es,EUROPE,Slovenia,2920
9/1/08,mx,Indo-European,Romance,es,EUROPE,Sweden,11200
9/1/08,mx,Indo-European,Romance,es,ASIA,Tajikistan,166
9/1/08,mx,Indo-European,Romance,es,ASIA,Turkmenistan,152
9/1/08,mx,Indo-European,Romance,es,ASIA,Turkey,12700
9/1/08,mx,Indo-European,Romance,es,EUROPE,Ukraine,6620
9/1/08,mx,Indo-European,Romance,es,ASIA,Uzbekistan,737
9/1/08,mx,Indo-European,Romance,es,OCEANIA,Australia,23500
9/1/08,mx,Indo-European,Romance,es,ASIA,China,85600
9/1/08,mx,Indo-European,Romance,es,ASIA,Hong Kong,8180
9/1/08,mx,Indo-European,Romance,es,ASIA,Indonesia,6000
9/1/08,mx,Indo-European,Romance,es,ASIA,Japan,36300
9/1/08,mx,Indo-European,Romance,es,ASIA,Cambodia,1240
9/1/08,mx,Indo-European,Romance,es,ASIA,South Korea,9140
9/1/08,mx,Indo-European,Romance,es,ASIA,Laos,526
9/1/08,mx,Indo-European,Romance,es,ASIA,Macau,759
9/1/08,mx,Indo-European,Romance,es,ASIA,Myanmar,2070
9/1/08,mx,Indo-European,Romance,es,ASIA,Mongolia,930
9/1/08,mx,Indo-European,Romance,es,ASIA,Malaysia,4270
9/1/08,mx,Indo-European,Romance,es,OCEANIA,New Zealand,171
9/1/08,mx,Indo-European,Romance,es,ASIA,Philippines,4300
9/1/08,mx,Indo-European,Romance,es,OCEANIA,Papua New Guinea,185
9/1/08,mx,Indo-European,Romance,es,ASIA,North Korea,4340
9/1/08,mx,Indo-European,Romance,es,ASIA,Singapore,7140
9/1/08,mx,Indo-European,Romance,es,ASIA,Thailand,6130
9/1/08,mx,Indo-European,Romance,es,ASIA,Vietnam,7090
9/1/08,mx,Indo-European,Romance,es,ASIA,Taiwan,1820
9/1/08,mx,Indo-European,Romance,es,S_AMERICA,French Guiana,125
9/1/08,mx,Indo-European,Romance,es,AFRICA,South Sudan,726
10/1/08,mx,Indo-European,Romance,es,AFRICA,Angola,2620
10/1/08,mx,Indo-European,Romance,es,AFRICA,Burundi,189
10/1/08,mx,Indo-European,Romance,es,AFRICA,Benin,146
10/1/08,mx,Indo-European,Romance,es,AFRICA,Burkina Faso,230
10/1/08,mx,Indo-European,Romance,es,AFRICA,Botswana,156
10/1/08,mx,Indo-European,Romance,es,AFRICA,Central African Republic,170
10/1/08,mx,Indo-European,Romance,es,AFRICA,Cote d'Ivoire,2300
10/1/08,mx,Indo-European,Romance,es,AFRICA,Cameroon,2010
10/1/08,mx,Indo-European,Romance,es,AFRICA,Republic of the Congo,1239
10/1/08,mx,Indo-European,Romance,es,AFRICA,Eritrea,192
10/1/08,mx,Indo-European,Romance,es,AFRICA,Ethiopia,1780
10/1/08,mx,Indo-European,Romance,es,AFRICA,Gabon,179
10/1/08,mx,Indo-European,Romance,es,AFRICA,Ghana,2040
10/1/08,mx,Indo-European,Romance,es,AFRICA,Guinea,2740
10/1/08,mx,Indo-European,Romance,es,AFRICA,Gambia,212
10/1/08,mx,Indo-European,Romance,es,AFRICA,Guinea-Bissau,178
10/1/08,mx,Indo-European,Romance,es,AFRICA,Kenya,621
10/1/08,mx,Indo-European,Romance,es,AFRICA,Liberia,982
10/1/08,mx,Indo-European,Romance,es,AFRICA,Lesotho,78
10/1/08,mx,Indo-European,Romance,es,AFRICA,Madagascar,856
10/1/08,mx,Indo-European,Romance,es,AFRICA,Mali,1170
10/1/08,mx,Indo-European,Romance,es,AFRICA,Mozambique,1180
10/1/08,mx,Indo-European,Romance,es,AFRICA,Mauritania,1830
10/1/08,mx,Indo-European,Romance,es,AFRICA,Mauritius,22400
10/1/08,mx,Indo-European,Romance,es,AFRICA,Malawi,538
10/1/08,mx,Indo-European,Romance,es,AFRICA,Namibia,829
10/1/08,mx,Indo-European,Romance,es,AFRICA,Niger,934
10/1/08,mx,Indo-European,Romance,es,AFRICA,Nigeria,5710
10/1/08,mx,Indo-European,Romance,es,AFRICA,Rwanda,1550
10/1/08,mx,Indo-European,Romance,es,AFRICA,Sudan,3310
10/1/08,mx,Indo-European,Romance,es,AFRICA,Senegal,1970
10/1/08,mx,Indo-European,Romance,es,AFRICA,Sierra Leone,652
10/1/08,mx,Indo-European,Romance,es,AFRICA,Somalia,3980
10/1/08,mx,Indo-European,Romance,es,AFRICA,Chad,2570
10/1/08,mx,Indo-European,Romance,es,AFRICA,Togo,194
10/1/08,mx,Indo-European,Romance,es,AFRICA,Tanzania,1300
10/1/08,mx,Indo-European,Romance,es,AFRICA,Uganda,1200
10/1/08,mx,Indo-European,Romance,es,AFRICA,South Africa,18800
10/1/08,mx,Indo-European,Romance,es,AFRICA,Democratic Republic of the Congo,1513
10/1/08,mx,Indo-European,Romance,es,AFRICA,Zambia,623
10/1/08,mx,Indo-European,Romance,es,AFRICA,Zimbabwe,1230
10/1/08,mx,Indo-European,Romance,es,ASIA,Afghanistan,16100
10/1/08,mx,Indo-European,Romance,es,ASIA,Bangladesh,1510
10/1/08,mx,Indo-European,Romance,es,ASIA,Bhutan,79
10/1/08,mx,Indo-European,Romance,es,ASIA,India,24600
10/1/08,mx,Indo-European,Romance,es,ASIA,Sri Lanka,1280
10/1/08,mx,Indo-European,Romance,es,ASIA,Nepal,1520
10/1/08,mx,Indo-European,Romance,es,ASIA,Pakistan,9890
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Canada,27500
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,United States,117200
10/1/08,mx,Indo-European,Romance,es,ASIA,United Arab Emirates,2570
10/1/08,mx,Indo-European,Romance,es,AFRICA,Algeria,4490
10/1/08,mx,Indo-European,Romance,es,AFRICA,Egypt,10300
10/1/08,mx,Indo-European,Romance,es,ASIA,Iran,31600
10/1/08,mx,Indo-European,Romance,es,ASIA,Iraq,24900
10/1/08,mx,Indo-European,Romance,es,ASIA,Israel,28100
10/1/08,mx,Indo-European,Romance,es,ASIA,Jordan,3060
10/1/08,mx,Indo-European,Romance,es,ASIA,Kuwait,2170
10/1/08,mx,Indo-European,Romance,es,ASIA,Lebanon,5540
10/1/08,mx,Indo-European,Romance,es,AFRICA,Libya,3150
10/1/08,mx,Indo-European,Romance,es,AFRICA,Morocco,8260
10/1/08,mx,Indo-European,Romance,es,ASIA,Oman,818
10/1/08,mx,Indo-European,Romance,es,ASIA,Qatar,3530
10/1/08,mx,Indo-European,Romance,es,ASIA,Saudi Arabia,3290
10/1/08,mx,Indo-European,Romance,es,ASIA,Syria,5060
10/1/08,mx,Indo-European,Romance,es,AFRICA,Tunisia,2060
10/1/08,mx,Indo-European,Romance,es,ASIA,West Bank,5190
10/1/08,mx,Indo-European,Romance,es,ASIA,Yemen,1360
10/1/08,mx,Indo-European,Romance,es,S_AMERICA,Argentina,132000
10/1/08,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,51200
10/1/08,mx,Indo-European,Romance,es,S_AMERICA,Brazil,93900
10/1/08,mx,Indo-European,Romance,es,S_AMERICA,Chile,72400
10/1/08,mx,Indo-European,Romance,es,S_AMERICA,Colombia,114000
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,17700
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Cuba,40900
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,21900
10/1/08,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,67200
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,18800
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Honduras,18600
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Haiti,8970
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,5050
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Mexico,142000
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,21600
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Panama,37000
10/1/08,mx,Indo-European,Romance,es,S_AMERICA,Peru,58100
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,14000
10/1/08,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,29600
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,46400
10/1/08,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,45100
10/1/08,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,89700
10/1/08,mx,Indo-European,Romance,es,EUROPE,Albania,1190
10/1/08,mx,Indo-European,Romance,es,EUROPE,Armenia,2230
10/1/08,mx,Indo-European,Romance,es,EUROPE,Austria,13000
10/1/08,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,112
10/1/08,mx,Indo-European,Romance,es,EUROPE,Belgium,12400
10/1/08,mx,Indo-European,Romance,es,EUROPE,Bulgaria,3210
10/1/08,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,1040
10/1/08,mx,Indo-European,Romance,es,EUROPE,Belarus,2160
10/1/08,mx,Indo-European,Romance,es,EUROPE,Switzerland,22300
10/1/08,mx,Indo-European,Romance,es,EUROPE,Czech Republic,7130
10/1/08,mx,Indo-European,Romance,es,EUROPE,Germany,55600
10/1/08,mx,Indo-European,Romance,es,EUROPE,Denmark,6890
10/1/08,mx,Indo-European,Romance,es,EUROPE,Spain,311000
10/1/08,mx,Indo-European,Romance,es,EUROPE,Estonia,2090
10/1/08,mx,Indo-European,Romance,es,EUROPE,Finland,4720
10/1/08,mx,Indo-European,Romance,es,EUROPE,France,87000
10/1/08,mx,Indo-European,Romance,es,EUROPE,United Kingdom,27900
10/1/08,mx,Indo-European,Romance,es,EUROPE,Georgia,12800
10/1/08,mx,Indo-European,Romance,es,EUROPE,Greece,12500
10/1/08,mx,Indo-European,Romance,es,N_AMERICA,Greenland,516
10/1/08,mx,Indo-European,Romance,es,EUROPE,Croatia,6110
10/1/08,mx,Indo-European,Romance,es,EUROPE,Hungary,4950
10/1/08,mx,Indo-European,Romance,es,EUROPE,Ireland,8910
10/1/08,mx,Indo-European,Romance,es,EUROPE,Italy,54100
10/1/08,mx,Indo-European,Romance,es,ASIA,Kazakhstan,575
10/1/08,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,112
10/1/08,mx,Indo-European,Romance,es,EUROPE,Lithuania,3200
10/1/08,mx,Indo-European,Romance,es,EUROPE,Macedonia,1120
10/1/08,mx,Indo-European,Romance,es,EUROPE,Netherlands,6710
10/1/08,mx,Indo-European,Romance,es,EUROPE,Norway,7260
10/1/08,mx,Indo-European,Romance,es,EUROPE,Poland,11300
10/1/08,mx,Indo-European,Romance,es,EUROPE,Portugal,23800
10/1/08,mx,Indo-European,Romance,es,EUROPE,Romania,7040
10/1/08,mx,Indo-European,Romance,es,EUROPE,Russia,44400
10/1/08,mx,Indo-European,Romance,es,EUROPE,Serbia,9470
10/1/08,mx,Indo-European,Romance,es,EUROPE,Slovakia,2250
10/1/08,mx,Indo-European,Romance,es,EUROPE,Slovenia,2920
10/1/08,mx,Indo-European,Romance,es,EUROPE,Sweden,11200
10/1/08,mx,Indo-European,Romance,es,ASIA,Tajikistan,166
10/1/08,mx,Indo-European,Romance,es,ASIA,Turkmenistan,152
10/1/08,mx,Indo-European,Romance,es,ASIA,Turkey,12700
10/1/08,mx,Indo-European,Romance,es,EUROPE,Ukraine,6620
10/1/08,mx,Indo-European,Romance,es,ASIA,Uzbekistan,737
10/1/08,mx,Indo-European,Romance,es,OCEANIA,Australia,23500
10/1/08,mx,Indo-European,Romance,es,ASIA,China,85600
10/1/08,mx,Indo-European,Romance,es,ASIA,Hong Kong,8180
10/1/08,mx,Indo-European,Romance,es,ASIA,Indonesia,6000
10/1/08,mx,Indo-European,Romance,es,ASIA,Japan,36300
10/1/08,mx,Indo-European,Romance,es,ASIA,Cambodia,1240
10/1/08,mx,Indo-European,Romance,es,ASIA,South Korea,9140
10/1/08,mx,Indo-European,Romance,es,ASIA,Laos,526
10/1/08,mx,Indo-European,Romance,es,ASIA,Macau,759
10/1/08,mx,Indo-European,Romance,es,ASIA,Myanmar,2070
10/1/08,mx,Indo-European,Romance,es,ASIA,Mongolia,930
10/1/08,mx,Indo-European,Romance,es,ASIA,Malaysia,4270
10/1/08,mx,Indo-European,Romance,es,OCEANIA,New Zealand,171
10/1/08,mx,Indo-European,Romance,es,ASIA,Philippines,4300
10/1/08,mx,Indo-European,Romance,es,OCEANIA,Papua New Guinea,185
10/1/08,mx,Indo-European,Romance,es,ASIA,North Korea,4340
10/1/08,mx,Indo-European,Romance,es,ASIA,Singapore,7140
10/1/08,mx,Indo-European,Romance,es,ASIA,Thailand,6130
10/1/08,mx,Indo-European,Romance,es,ASIA,Vietnam,7090
10/1/08,mx,Indo-European,Romance,es,ASIA,Taiwan,1820
10/1/08,mx,Indo-European,Romance,es,S_AMERICA,French Guiana,125
10/1/08,mx,Indo-European,Romance,es,AFRICA,South Sudan,726
11/1/08,mx,Indo-European,Romance,es,AFRICA,Angola,2620
11/1/08,mx,Indo-European,Romance,es,AFRICA,Burundi,189
11/1/08,mx,Indo-European,Romance,es,AFRICA,Benin,146
11/1/08,mx,Indo-European,Romance,es,AFRICA,Burkina Faso,230
11/1/08,mx,Indo-European,Romance,es,AFRICA,Botswana,156
11/1/08,mx,Indo-European,Romance,es,AFRICA,Central African Republic,170
11/1/08,mx,Indo-European,Romance,es,AFRICA,Cote d'Ivoire,2300
11/1/08,mx,Indo-European,Romance,es,AFRICA,Cameroon,2010
11/1/08,mx,Indo-European,Romance,es,AFRICA,Republic of the Congo,1239
11/1/08,mx,Indo-European,Romance,es,AFRICA,Eritrea,192
11/1/08,mx,Indo-European,Romance,es,AFRICA,Ethiopia,1780
11/1/08,mx,Indo-European,Romance,es,AFRICA,Gabon,179
11/1/08,mx,Indo-European,Romance,es,AFRICA,Ghana,2040
11/1/08,mx,Indo-European,Romance,es,AFRICA,Guinea,2740
11/1/08,mx,Indo-European,Romance,es,AFRICA,Gambia,212
11/1/08,mx,Indo-European,Romance,es,AFRICA,Guinea-Bissau,178
11/1/08,mx,Indo-European,Romance,es,AFRICA,Kenya,621
11/1/08,mx,Indo-European,Romance,es,AFRICA,Liberia,982
11/1/08,mx,Indo-European,Romance,es,AFRICA,Lesotho,78
11/1/08,mx,Indo-European,Romance,es,AFRICA,Madagascar,856
11/1/08,mx,Indo-European,Romance,es,AFRICA,Mali,1170
11/1/08,mx,Indo-European,Romance,es,AFRICA,Mozambique,1180
11/1/08,mx,Indo-European,Romance,es,AFRICA,Mauritania,1830
11/1/08,mx,Indo-European,Romance,es,AFRICA,Mauritius,22400
11/1/08,mx,Indo-European,Romance,es,AFRICA,Malawi,538
11/1/08,mx,Indo-European,Romance,es,AFRICA,Namibia,829
11/1/08,mx,Indo-European,Romance,es,AFRICA,Niger,934
11/1/08,mx,Indo-European,Romance,es,AFRICA,Nigeria,5710
11/1/08,mx,Indo-European,Romance,es,AFRICA,Rwanda,1550
11/1/08,mx,Indo-European,Romance,es,AFRICA,Sudan,3310
11/1/08,mx,Indo-European,Romance,es,AFRICA,Senegal,1970
11/1/08,mx,Indo-European,Romance,es,AFRICA,Sierra Leone,652
11/1/08,mx,Indo-European,Romance,es,AFRICA,Somalia,3980
11/1/08,mx,Indo-European,Romance,es,AFRICA,Chad,2570
11/1/08,mx,Indo-European,Romance,es,AFRICA,Togo,194
11/1/08,mx,Indo-European,Romance,es,AFRICA,Tanzania,1300
11/1/08,mx,Indo-European,Romance,es,AFRICA,Uganda,1200
11/1/08,mx,Indo-European,Romance,es,AFRICA,South Africa,18800
11/1/08,mx,Indo-European,Romance,es,AFRICA,Democratic Republic of the Congo,1513
11/1/08,mx,Indo-European,Romance,es,AFRICA,Zambia,623
11/1/08,mx,Indo-European,Romance,es,AFRICA,Zimbabwe,1230
11/1/08,mx,Indo-European,Romance,es,ASIA,Afghanistan,16100
11/1/08,mx,Indo-European,Romance,es,ASIA,Bangladesh,1510
11/1/08,mx,Indo-European,Romance,es,ASIA,Bhutan,79
11/1/08,mx,Indo-European,Romance,es,ASIA,India,24600
11/1/08,mx,Indo-European,Romance,es,ASIA,Sri Lanka,1280
11/1/08,mx,Indo-European,Romance,es,ASIA,Nepal,1520
11/1/08,mx,Indo-European,Romance,es,ASIA,Pakistan,9890
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Canada,27500
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,United States,117200
11/1/08,mx,Indo-European,Romance,es,ASIA,United Arab Emirates,2570
11/1/08,mx,Indo-European,Romance,es,AFRICA,Algeria,4490
11/1/08,mx,Indo-European,Romance,es,AFRICA,Egypt,10300
11/1/08,mx,Indo-European,Romance,es,ASIA,Iran,31600
11/1/08,mx,Indo-European,Romance,es,ASIA,Iraq,24900
11/1/08,mx,Indo-European,Romance,es,ASIA,Israel,28100
11/1/08,mx,Indo-European,Romance,es,ASIA,Jordan,3060
11/1/08,mx,Indo-European,Romance,es,ASIA,Kuwait,2170
11/1/08,mx,Indo-European,Romance,es,ASIA,Lebanon,5540
11/1/08,mx,Indo-European,Romance,es,AFRICA,Libya,3150
11/1/08,mx,Indo-European,Romance,es,AFRICA,Morocco,8260
11/1/08,mx,Indo-European,Romance,es,ASIA,Oman,818
11/1/08,mx,Indo-European,Romance,es,ASIA,Qatar,3530
11/1/08,mx,Indo-European,Romance,es,ASIA,Saudi Arabia,3290
11/1/08,mx,Indo-European,Romance,es,ASIA,Syria,5060
11/1/08,mx,Indo-European,Romance,es,AFRICA,Tunisia,2060
11/1/08,mx,Indo-European,Romance,es,ASIA,West Bank,5190
11/1/08,mx,Indo-European,Romance,es,ASIA,Yemen,1360
11/1/08,mx,Indo-European,Romance,es,S_AMERICA,Argentina,132000
11/1/08,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,51200
11/1/08,mx,Indo-European,Romance,es,S_AMERICA,Brazil,93900
11/1/08,mx,Indo-European,Romance,es,S_AMERICA,Chile,72400
11/1/08,mx,Indo-European,Romance,es,S_AMERICA,Colombia,114000
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,17700
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Cuba,40900
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,21900
11/1/08,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,67200
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,18800
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Honduras,18600
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Haiti,8970
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,5050
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Mexico,142000
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,21600
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Panama,37000
11/1/08,mx,Indo-European,Romance,es,S_AMERICA,Peru,58100
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,14000
11/1/08,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,29600
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,46400
11/1/08,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,45100
11/1/08,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,89700
11/1/08,mx,Indo-European,Romance,es,EUROPE,Albania,1190
11/1/08,mx,Indo-European,Romance,es,EUROPE,Armenia,2230
11/1/08,mx,Indo-European,Romance,es,EUROPE,Austria,13000
11/1/08,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,112
11/1/08,mx,Indo-European,Romance,es,EUROPE,Belgium,12400
11/1/08,mx,Indo-European,Romance,es,EUROPE,Bulgaria,3210
11/1/08,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,1040
11/1/08,mx,Indo-European,Romance,es,EUROPE,Belarus,2160
11/1/08,mx,Indo-European,Romance,es,EUROPE,Switzerland,22300
11/1/08,mx,Indo-European,Romance,es,EUROPE,Czech Republic,7130
11/1/08,mx,Indo-European,Romance,es,EUROPE,Germany,55600
11/1/08,mx,Indo-European,Romance,es,EUROPE,Denmark,6890
11/1/08,mx,Indo-European,Romance,es,EUROPE,Spain,311000
11/1/08,mx,Indo-European,Romance,es,EUROPE,Estonia,2090
11/1/08,mx,Indo-European,Romance,es,EUROPE,Finland,4720
11/1/08,mx,Indo-European,Romance,es,EUROPE,France,87000
11/1/08,mx,Indo-European,Romance,es,EUROPE,United Kingdom,27900
11/1/08,mx,Indo-European,Romance,es,EUROPE,Georgia,12800
11/1/08,mx,Indo-European,Romance,es,EUROPE,Greece,12500
11/1/08,mx,Indo-European,Romance,es,N_AMERICA,Greenland,516
11/1/08,mx,Indo-European,Romance,es,EUROPE,Croatia,6110
