Final_Code	Final_Name	Status	Partner_Agency	639_3	639_2	639_2_B	639_1	Common_Twitter_Wiki_Code	Twitter_CLD_Only_Code	Wiki_Only_Code	Reference_Name	Element_Scope	Language_Type	Documentation
std	Sentinel	A	SIL	std							Sentinel	I	L	SIL
ste	Liana-Seti	A	SIL	ste							Liana-Seti	I	L	SIL
stf	Seta	A	SIL	stf							Seta	I	L	SIL
stg	Trieng	A	SIL	stg							Trieng	I	L	SIL
sth	Shelta	A	SIL	sth							Shelta	I	L	SIL
sti	Bulo Stieng	A	SIL	sti							Bulo Stieng	I	L	SIL
stj	Matya Samo	A	SIL	stj							Matya Samo	I	L	SIL
stk	Arammba	A	SIL	stk							Arammba	I	L	SIL
stl	Stellingwerfs	A	SIL	stl							Stellingwerfs	I	L	SIL
stm	Setaman	A	SIL	stm							Setaman	I	L	SIL
stn	Owa	A	SIL	stn							Owa	I	L	SIL
sto	Stoney	A	SIL	sto							Stoney	I	L	SIL
stp	Southeastern Tepehuan	A	SIL	stp							Southeastern Tepehuan	I	L	SIL
stq	Saterfriesisch	A	SIL	stq							Saterfriesisch	I	L	SIL
str	Straits Salish	A	SIL	str							Straits Salish	I	L	SIL
sts	Shumashti	A	SIL	sts							Shumashti	I	L	SIL
stt	Budeh Stieng	A	SIL	stt							Budeh Stieng	I	L	SIL
stu	Samtao	A	SIL	stu							Samtao	I	L	SIL
stv	Silt'e	A	SIL	stv							Silt'e	I	L	SIL
stw	Satawalese	A	SIL	stw							Satawalese	I	L	SIL
sua	Sulka	A	SIL	sua							Sulka	I	L	SIL
sub	Suku	A	SIL	sub							Suku	I	L	SIL
suc	Western Subanon	A	SIL	suc							Western Subanon	I	L	SIL
sue	Suena	A	SIL	sue							Suena	I	L	SIL
suf	Tarpia	R	SIL	suf							Tarpia	I	L	
sug	Suganga	A	SIL	sug							Suganga	I	L	SIL
suh	Suba	R	SIL	suh							Suba	I	L	
sui	Suki	A	SIL	sui							Suki	I	L	SIL
suj	Shubi	A	SIL	suj							Shubi	I	L	SIL
suk	Sukuma	A	JAC	suk	suk						Sukuma	I	L	SIL
sul	Surigaonon	R	SIL	sul							Surigaonon	I	L	
sum	Sumo-Mayangna	R	SIL	sum							Sumo-Mayangna	I	L	
sun	Sundanese	A	JAC	sun	sun		su	su			Sundanese	I	L	SIL
suq	Suri	A	SIL	suq							Suri	I	L	SIL
sur	Mwaghavul	A	SIL	sur							Mwaghavul	I	L	SIL
sus	Susu	A	JAC	sus	sus						Susu	I	L	SIL
sut	Subtiaba	A	SIL	sut							Subtiaba	I	E	SIL
suu	Sungkai	R	SIL	suu							Sungkai	I	L	
suv	Puroik	A	SIL	suv							Puroik	I	L	SIL
suw	Sumbwa	A	SIL	suw							Sumbwa	I	L	SIL
sux	Sumerian	A	JAC	sux	sux						Sumerian	I	A	LL
suy	Suyá	A	SIL	suy							Suyá	I	L	SIL
suz	Sunwar	A	SIL	suz							Sunwar	I	L	SIL
sva	Svan	A	SIL	sva							Svan	I	L	SIL
svb	Ulau-Suain	A	SIL	svb							Ulau-Suain	I	L	SIL
svc	Vincentian Creole English	A	SIL	svc							Vincentian Creole English	I	L	SIL
sve	Serili	A	SIL	sve							Serili	I	L	SIL
svk	Slovakian Sign Language	A	SIL	svk							Slovakian Sign Language	I	L	SIL
svr	Savara	A	SIL	svr							Savara	I	L	SIL
svs	Savosavo	A	SIL	svs							Savosavo	I	L	SIL
svx	Skalvian	A	LL	svx							Skalvian	I	E	
swa	Swahili (macrolanguage)	A	JAC	swa	swa		sw	sw			Swahili (macrolanguage)	M	L	
swa	Swahili (macrolanguage)	A	SIL	swc							Congo Swahili	I	L	SIL
swa	Swahili (macrolanguage)	A	SIL	swh							Swahili (individual language)	I	L	SIL
swb	Maore Comorian	A	SIL	swb							Maore Comorian	I	L	SIL
swe	Swedish	A	JAC	swe	swe		sv	sv			Swedish	I	L	SIL
swf	Sere	A	SIL	swf							Sere	I	L	SIL
swg	Swabian	A	SIL	swg							Swabian	I	L	SIL
swi	Sui	A	SIL	swi							Sui	I	L	SIL
swj	Sira	A	SIL	swj							Sira	I	L	SIL
swk	Malawi Sena	A	SIL	swk							Malawi Sena	I	L	SIL
swl	Swedish Sign Language	A	SIL	swl							Swedish Sign Language	I	L	SIL
swm	Samosa	A	SIL	swm							Samosa	I	L	SIL
swn	Sawknah	A	SIL	swn							Sawknah	I	L	SIL
swo	Shanenawa	A	SIL	swo							Shanenawa	I	L	SIL
swp	Suau	A	SIL	swp							Suau	I	L	SIL
swq	Sharwa	A	SIL	swq							Sharwa	I	L	SIL
swr	Saweru	A	SIL	swr							Saweru	I	L	SIL
sws	Seluwasan	A	SIL	sws							Seluwasan	I	L	SIL
swt	Sawila	A	SIL	swt							Sawila	I	L	SIL
swu	Suwawa	A	SIL	swu							Suwawa	I	L	SIL
sww	Sowa	A	SIL	sww							Sowa	I	E	SIL
swx	Suruahá	A	SIL	swx							Suruahá	I	L	SIL
swy	Sarua	A	SIL	swy							Sarua	I	L	SIL
sxb	Suba	A	SIL	sxb							Suba	I	L	SIL
sxc	Sicanian	A	LL	sxc							Sicanian	I	A	
sxe	Sighu	A	SIL	sxe							Sighu	I	L	SIL
sxg	Shixing	A	SIL	sxg							Shixing	I	L	SIL
sxk	Southern Kalapuya	A	LL	sxk							Southern Kalapuya	I	E	
sxl	Selian	A	LL	sxl							Selian	I	E	
sxm	Samre	A	SIL	sxm							Samre	I	L	SIL
sxn	Sangir	A	SIL	sxn							Sangir	I	L	SIL
sxo	Sorothaptic	A	LL	sxo							Sorothaptic	I	A	
sxr	Saaroa	A	SIL	sxr							Saaroa	I	L	SIL
sxs	Sasaru	A	SIL	sxs							Sasaru	I	L	SIL
sxu	Upper Saxon	A	SIL	sxu							Upper Saxon	I	L	SIL
sxw	Saxwe Gbe	A	SIL	sxw							Saxwe Gbe	I	L	SIL
sya	Siang	A	SIL	sya							Siang	I	L	SIL
syb	Central Subanen	A	SIL	syb							Central Subanen	I	L	SIL
syc	Classical Syriac	A	JAC	syc	syc						Classical Syriac	I	H	SIL
syi	Seki	A	SIL	syi							Seki	I	L	SIL
syk	Sukur	A	SIL	syk							Sukur	I	L	SIL
syl	Sylheti	A	SIL	syl							Sylheti	I	L	SIL
sym	Maya Samo	A	SIL	sym							Maya Samo	I	L	SIL
syn	Senaya	A	SIL	syn							Senaya	I	L	SIL
syo	Suoy	A	SIL	syo							Suoy	I	L	SIL
syr	Syriac	A	SIL	aii							Assyrian Neo-Aramaic	I	L	SIL
syr	Syriac	A	SIL	cld							Chaldean Neo-Aramaic	I	L	SIL
syr	Syriac	A	JAC	syr	syr				syr		Syriac	M	L	
sys	Sinyar	A	SIL	sys							Sinyar	I	L	SIL
syw	Kagate	A	SIL	syw							Kagate	I	L	SIL
syy	Al-Sayyid Bedouin Sign Language	A	SIL	syy							Al-Sayyid Bedouin Sign Language	I	L	
sza	Semelai	A	SIL	sza							Semelai	I	L	SIL
szb	Ngalum	A	SIL	szb							Ngalum	I	L	SIL
szc	Semaq Beri	A	SIL	szc							Semaq Beri	I	L	SIL
szd	Seru	A	SIL	szd							Seru	I	E	SIL
sze	Seze	A	SIL	sze							Seze	I	L	SIL
szg	Sengele	A	SIL	szg							Sengele	I	L	SIL
szk	Sizaki	R	SIL	szk							Sizaki	I	L	
szl	Silesian	A	SIL	szl							Silesian	I	L	SIL
szn	Sula	A	SIL	szn							Sula	I	L	SIL
szp	Suabo	A	SIL	szp							Suabo	I	L	SIL
szv	Isu (Fako Division)	A	SIL	szv							Isu (Fako Division)	I	L	SIL
szw	Sawai	A	SIL	szw							Sawai	I	L	SIL
taa	Lower Tanana	A	SIL	taa							Lower Tanana	I	L	SIL
tab	Tabassaran	A	SIL	tab							Tabassaran	I	L	SIL
tac	Lowland Tarahumara	A	SIL	tac							Lowland Tarahumara	I	L	SIL
tad	Tause	A	SIL	tad							Tause	I	L	SIL
tae	Tariana	A	SIL	tae							Tariana	I	L	SIL
taf	Tapirapé	A	SIL	taf							Tapirapé	I	L	SIL
tag	Tagoi	A	SIL	tag							Tagoi	I	L	SIL
tah	Tahitian	A	JAC	tah	tah		ty			ty	Tahitian	I	L	SIL
taj	Eastern Tamang	A	SIL	taj							Eastern Tamang	I	L	SIL
tak	Tala	A	SIL	tak							Tala	I	L	SIL
tal	Tal	A	SIL	tal							Tal	I	L	SIL
tam	Tamil	A	JAC	tam	tam		ta	ta			Tamil	I	L	SIL
tan	Tangale	A	SIL	tan							Tangale	I	L	SIL
tao	Yami	A	SIL	tao							Yami	I	L	SIL
tap	Taabwa	A	SIL	tap							Taabwa	I	L	SIL
tar	Central Tarahumara	A	SIL	tar							Central Tarahumara	I	L	SIL
tas	Tay Boi	A	SIL	tas							Tay Boi	I	E	SIL
tat	Tatar	A	JAC	tat	tat		tt	tt			Tatar	I	L	SIL
tau	Upper Tanana	A	SIL	tau							Upper Tanana	I	L	SIL
tav	Tatuyo	A	SIL	tav							Tatuyo	I	L	SIL
taw	Tai	A	SIL	taw							Tai	I	L	SIL
tax	Tamki	A	SIL	tax							Tamki	I	L	SIL
tay	Atayal	A	SIL	tay							Atayal	I	L	SIL
taz	Tocho	A	SIL	taz							Tocho	I	L	SIL
tba	Aikanã	A	SIL	tba							Aikanã	I	L	SIL
tbb	Tapeba	A	SIL	tbb							Tapeba	I	E	SIL
tbc	Takia	A	SIL	tbc							Takia	I	L	SIL
tbd	Kaki Ae	A	SIL	tbd							Kaki Ae	I	L	SIL
tbe	Tanimbili	A	SIL	tbe							Tanimbili	I	L	SIL
tbf	Mandara	A	SIL	tbf							Mandara	I	L	SIL
tbg	North Tairora	A	SIL	tbg							North Tairora	I	L	SIL
tbh	Thurawal	A	SIL	tbh							Thurawal	I	E	SIL
tbi	Gaam	A	SIL	tbi							Gaam	I	L	SIL
tbj	Tiang	A	SIL	tbj							Tiang	I	L	SIL
tbk	Calamian Tagbanwa	A	SIL	tbk							Calamian Tagbanwa	I	L	SIL
tbl	Tboli	A	SIL	tbl							Tboli	I	L	SIL
tbm	Tagbu	A	SIL	tbm							Tagbu	I	L	SIL
tbn	Barro Negro Tunebo	A	SIL	tbn							Barro Negro Tunebo	I	L	SIL
tbo	Tawala	A	SIL	tbo							Tawala	I	L	SIL
tbp	Taworta	A	SIL	tbp							Taworta	I	L	SIL
tbr	Tumtum	A	SIL	tbr							Tumtum	I	L	SIL
tbs	Tanguat	A	SIL	tbs							Tanguat	I	L	SIL
tbt	Tembo (Kitembo)	A	SIL	tbt							Tembo (Kitembo)	I	L	SIL
tbu	Tubar	A	SIL	tbu							Tubar	I	E	SIL
tbv	Tobo	A	SIL	tbv							Tobo	I	L	SIL
tbw	Tagbanwa	A	SIL	tbw							Tagbanwa	I	L	SIL
tbx	Kapin	A	SIL	tbx							Kapin	I	L	SIL
tby	Tabaru	A	SIL	tby							Tabaru	I	L	SIL
tbz	Ditammari	A	SIL	tbz							Ditammari	I	L	SIL
tca	Ticuna	A	SIL	tca							Ticuna	I	L	SIL
tcb	Tanacross	A	SIL	tcb							Tanacross	I	L	SIL
tcc	Datooga	A	SIL	tcc							Datooga	I	L	SIL
tcd	Tafi	A	SIL	tcd							Tafi	I	L	SIL
tce	Southern Tutchone	A	SIL	tce							Southern Tutchone	I	L	SIL
tcf	Malinaltepec Me'phaa	A	SIL	tcf							Malinaltepec Me'phaa	I	L	SIL
tcg	Tamagario	A	SIL	tcg							Tamagario	I	L	SIL
tch	Turks And Caicos Creole English	A	SIL	tch							Turks And Caicos Creole English	I	L	SIL
tci	Wára	A	SIL	tci							Wára	I	L	SIL
tck	Tchitchege	A	SIL	tck							Tchitchege	I	L	SIL
tcl	Taman (Myanmar)	A	SIL	tcl							Taman (Myanmar)	I	E	SIL
tcm	Tanahmerah	A	SIL	tcm							Tanahmerah	I	L	SIL
tcn	Tichurong	A	SIL	tcn							Tichurong	I	L	SIL
tco	Taungyo	A	SIL	tco							Taungyo	I	L	SIL
tcp	Tawr Chin	A	SIL	tcp							Tawr Chin	I	L	SIL
tcq	Kaiy	A	SIL	tcq							Kaiy	I	L	SIL
tcs	Torres Strait Creole	A	SIL	tcs							Torres Strait Creole	I	L	SIL
tct	T'en	A	SIL	tct							T'en	I	L	SIL
tcu	Southeastern Tarahumara	A	SIL	tcu							Southeastern Tarahumara	I	L	SIL
tcw	Tecpatlán Totonac	A	SIL	tcw							Tecpatlán Totonac	I	L	SIL
tcx	Toda	A	SIL	tcx							Toda	I	L	SIL
tcy	Tulu	A	SIL	tcy							Tulu	I	L	SIL
tcz	Thado Chin	A	SIL	tcz							Thado Chin	I	L	SIL
tda	Tagdal	A	SIL	tda							Tagdal	I	L	SIL
tdb	Panchpargania	A	SIL	tdb							Panchpargania	I	L	SIL
tdc	Emberá-Tadó	A	SIL	tdc							Emberá-Tadó	I	L	SIL
tdd	Tai Nüa	A	SIL	tdd							Tai Nüa	I	L	SIL
tde	Tiranige Diga Dogon	A	SIL	tde							Tiranige Diga Dogon	I	L	
tdf	Talieng	A	SIL	tdf							Talieng	I	L	SIL
tdg	Western Tamang	A	SIL	tdg							Western Tamang	I	L	SIL
tdh	Thulung	A	SIL	tdh							Thulung	I	L	SIL
tdi	Tomadino	A	SIL	tdi							Tomadino	I	L	SIL
tdj	Tajio	A	SIL	tdj							Tajio	I	L	SIL
tdk	Tambas	A	SIL	tdk							Tambas	I	L	SIL
tdl	Sur	A	SIL	tdl							Sur	I	L	SIL
tdn	Tondano	A	SIL	tdn							Tondano	I	L	SIL
tdo	Teme	A	SIL	tdo							Teme	I	L	SIL
tdq	Tita	A	SIL	tdq							Tita	I	L	SIL
tdr	Todrah	A	SIL	tdr							Todrah	I	L	SIL
tds	Doutai	A	SIL	tds							Doutai	I	L	SIL
tdt	Tetun Dili	A	SIL	tdt							Tetun Dili	I	L	SIL
tdu	Tempasuk Dusun	A	SIL	tdu							Tempasuk Dusun	I	L	SIL
tdv	Toro	A	SIL	tdv							Toro	I	L	SIL
tdy	Tadyawan	A	SIL	tdy							Tadyawan	I	L	SIL
tea	Temiar	A	SIL	tea							Temiar	I	L	SIL
teb	Tetete	A	SIL	teb							Tetete	I	E	SIL
ted	Tepo Krumen	A	SIL	ted							Tepo Krumen	I	L	SIL
tee	Huehuetla Tepehua	A	SIL	tee							Huehuetla Tepehua	I	L	SIL
tef	Teressa	A	SIL	tef							Teressa	I	L	SIL
teg	Teke-Tege	A	SIL	teg							Teke-Tege	I	L	SIL
teh	Tehuelche	A	SIL	teh							Tehuelche	I	L	SIL
tei	Torricelli	A	SIL	tei							Torricelli	I	L	SIL
tek	Ibali Teke	A	SIL	tek							Ibali Teke	I	L	SIL
tel	Telugu	A	JAC	tel	tel		te	te			Telugu	I	L	SIL
tem	Timne	A	JAC	tem	tem						Timne	I	L	SIL
ten	Tama (Colombia)	A	SIL	ten							Tama (Colombia)	I	E	SIL
teo	Teso	A	SIL	teo							Teso	I	L	SIL
tep	Tepecano	A	SIL	tep							Tepecano	I	E	SIL
teq	Temein	A	SIL	teq							Temein	I	L	SIL
ter	Tereno	A	JAC	ter	ter						Tereno	I	L	SIL
tes	Tengger	A	SIL	tes							Tengger	I	L	SIL
tet	Tetum	A	JAC	tet	tet						Tetum	I	L	SIL
teu	Soo	A	SIL	teu							Soo	I	L	SIL
tev	Teor	A	SIL	tev							Teor	I	L	SIL
tew	Tewa (USA)	A	SIL	tew							Tewa (USA)	I	L	SIL
tex	Tennet	A	SIL	tex							Tennet	I	L	SIL
tey	Tulishi	A	SIL	tey							Tulishi	I	L	SIL
tfi	Tofin Gbe	A	SIL	tfi							Tofin Gbe	I	L	SIL
tfn	Tanaina	A	SIL	tfn							Tanaina	I	L	SIL
tfo	Tefaro	A	SIL	tfo							Tefaro	I	L	SIL
tfr	Teribe	A	SIL	tfr							Teribe	I	L	SIL
tft	Ternate	A	SIL	tft							Ternate	I	L	SIL
tga	Sagalla	A	SIL	tga							Sagalla	I	L	SIL
tgb	Tobilung	A	SIL	tgb							Tobilung	I	L	SIL
tgc	Tigak	A	SIL	tgc							Tigak	I	L	SIL
tgd	Ciwogai	A	SIL	tgd							Ciwogai	I	L	SIL
tge	Eastern Gorkha Tamang	A	SIL	tge							Eastern Gorkha Tamang	I	L	SIL
tgf	Chalikha	A	SIL	tgf							Chalikha	I	L	SIL
tgg	Tangga	A	SIL	tgg							Tangga	I	L	SIL
tgh	Tobagonian Creole English	A	SIL	tgh							Tobagonian Creole English	I	L	SIL
tgi	Lawunuia	A	SIL	tgi							Lawunuia	I	L	SIL
tgj	Tagin	A	SIL	tgj							Tagin	I	L	
tgk	Tajik	A	JAC	tgk	tgk		tg	tg			Tajik	I	L	SIL
tgn	Tandaganon	A	SIL	tgn							Tandaganon	I	L	
tgo	Sudest	A	SIL	tgo							Sudest	I	L	SIL
tgp	Tangoa	A	SIL	tgp							Tangoa	I	L	SIL
tgq	Tring	A	SIL	tgq							Tring	I	L	SIL
tgr	Tareng	A	SIL	tgr							Tareng	I	L	SIL
tgs	Nume	A	SIL	tgs							Nume	I	L	SIL
tgt	Central Tagbanwa	A	SIL	tgt							Central Tagbanwa	I	L	SIL
tgu	Tanggu	A	SIL	tgu							Tanggu	I	L	SIL
tgv	Tingui-Boto	A	SIL	tgv							Tingui-Boto	I	E	SIL
tgw	Tagwana Senoufo	A	SIL	tgw							Tagwana Senoufo	I	L	SIL
tgx	Tagish	A	SIL	tgx							Tagish	I	L	SIL
tgy	Togoyo	A	SIL	tgy							Togoyo	I	E	SIL
tgz	Tagalaka	A	SIL	tgz							Tagalaka	I	E	
tha	Thai	A	JAC	tha	tha		th	th			Thai	I	L	SIL
thc	Tai Hang Tong	A	SIL	thc							Tai Hang Tong	I	L	SIL
thd	Thayore	A	SIL	thd							Thayore	I	L	SIL
the	Chitwania Tharu	A	SIL	the							Chitwania Tharu	I	L	SIL
thf	Thangmi	A	SIL	thf							Thangmi	I	L	SIL
thh	Northern Tarahumara	A	SIL	thh							Northern Tarahumara	I	L	SIL
thi	Tai Long	A	SIL	thi							Tai Long	I	L	SIL
thk	Tharaka	A	SIL	thk							Tharaka	I	L	SIL
thl	Dangaura Tharu	A	SIL	thl							Dangaura Tharu	I	L	SIL
thm	Aheu	A	SIL	thm							Aheu	I	L	SIL
thn	Thachanadan	A	SIL	thn							Thachanadan	I	L	SIL
thp	Thompson	A	SIL	thp							Thompson	I	L	SIL
thq	Kochila Tharu	A	SIL	thq							Kochila Tharu	I	L	SIL
thr	Rana Tharu	A	SIL	thr							Rana Tharu	I	L	SIL
ths	Thakali	A	SIL	ths							Thakali	I	L	SIL
tht	Tahltan	A	SIL	tht							Tahltan	I	L	SIL
thu	Thuri	A	SIL	thu							Thuri	I	L	SIL
thw	Thudam	A	SIL	thw							Thudam	I	L	SIL
thx	The	A	SIL	thx							The	I	L	SIL
thy	Tha	A	SIL	thy							Tha	I	L	SIL
tia	Tidikelt Tamazight	A	SIL	tia							Tidikelt Tamazight	I	L	SIL
tic	Tira	A	SIL	tic							Tira	I	L	SIL
tid	Tidong	A	SIL	tid							Tidong	I	L	SIL
tie	Tingal	R	SIL	tie							Tingal	I	L	
tif	Tifal	A	SIL	tif							Tifal	I	L	SIL
tig	Tigre	A	JAC	tig	tig						Tigre	I	L	SIL
tih	Timugon Murut	A	SIL	tih							Timugon Murut	I	L	SIL
tii	Tiene	A	SIL	tii							Tiene	I	L	SIL
tij	Tilung	A	SIL	tij							Tilung	I	L	SIL
tik	Tikar	A	SIL	tik							Tikar	I	L	SIL
til	Tillamook	A	SIL	til							Tillamook	I	E	SIL
tim	Timbe	A	SIL	tim							Timbe	I	L	SIL
tin	Tindi	A	SIL	tin							Tindi	I	L	SIL
tio	Teop	A	SIL	tio							Teop	I	L	SIL
tip	Trimuris	A	SIL	tip							Trimuris	I	L	SIL
tiq	Tiéfo	A	SIL	tiq							Tiéfo	I	L	SIL
tir	Tigrinya	A	JAC	tir	tir		ti	ti			Tigrinya	I	L	SIL
tis	Masadiit Itneg	A	SIL	tis							Masadiit Itneg	I	L	SIL
tit	Tinigua	A	SIL	tit							Tinigua	I	L	SIL
tiu	Adasen	A	SIL	tiu							Adasen	I	L	SIL
tiv	Tiv	A	JAC	tiv	tiv						Tiv	I	L	SIL
tiw	Tiwi	A	SIL	tiw							Tiwi	I	L	SIL
tix	Southern Tiwa	A	SIL	tix							Southern Tiwa	I	L	SIL
tiy	Tiruray	A	SIL	tiy							Tiruray	I	L	SIL
tiz	Tai Hongjin	A	SIL	tiz							Tai Hongjin	I	L	SIL
tja	Tajuasohn	A	SIL	tja							Tajuasohn	I	L	SIL
tjg	Tunjung	A	SIL	tjg							Tunjung	I	L	SIL
tji	Northern Tujia	A	SIL	tji							Northern Tujia	I	L	SIL
tjl	Tai Laing	A	SIL	tjl							Tai Laing	I	L	
tjm	Timucua	A	LL	tjm							Timucua	I	E	
tjn	Tonjon	A	SIL	tjn							Tonjon	I	E	SIL
tjo	Temacine Tamazight	A	SIL	tjo							Temacine Tamazight	I	L	SIL
tjs	Southern Tujia	A	SIL	tjs							Southern Tujia	I	L	SIL
tju	Tjurruru	A	SIL	tju							Tjurruru	I	E	SIL
tka	Truká	A	SIL	tka							Truká	I	E	SIL
tkb	Buksa	A	SIL	tkb							Buksa	I	L	SIL
tkd	Tukudede	A	SIL	tkd							Tukudede	I	L	SIL
tke	Takwane	A	SIL	tke							Takwane	I	L	SIL
tkf	Tukumanféd	A	SIL	tkf							Tukumanféd	I	E	SIL
tkk	Takpa	R	SIL	tkk							Takpa	I	L	
tkl	Tokelau	A	JAC	tkl	tkl						Tokelau	I	L	SIL
tkm	Takelma	A	SIL	tkm							Takelma	I	E	SIL
tkn	Toku-No-Shima	A	SIL	tkn							Toku-No-Shima	I	L	SIL
tkp	Tikopia	A	SIL	tkp							Tikopia	I	L	SIL
tkq	Tee	A	SIL	tkq							Tee	I	L	SIL
tkr	Tsakhur	A	SIL	tkr							Tsakhur	I	L	SIL
tks	Takestani	A	SIL	tks							Takestani	I	L	SIL
tkt	Kathoriya Tharu	A	SIL	tkt							Kathoriya Tharu	I	L	SIL
tku	Upper Necaxa Totonac	A	SIL	tku							Upper Necaxa Totonac	I	L	SIL
tkw	Teanu	A	SIL	tkw							Teanu	I	L	SIL
tkx	Tangko	A	SIL	tkx							Tangko	I	L	SIL
tkz	Takua	A	SIL	tkz							Takua	I	L	SIL
tla	Southwestern Tepehuan	A	SIL	tla							Southwestern Tepehuan	I	L	SIL
tlb	Tobelo	A	SIL	tlb							Tobelo	I	L	SIL
tlc	Yecuatla Totonac	A	SIL	tlc							Yecuatla Totonac	I	L	SIL
tld	Talaud	A	SIL	tld							Talaud	I	L	SIL
tle	Southern Marakwet	R	SIL	tle							Southern Marakwet	I	L	
tlf	Telefol	A	SIL	tlf							Telefol	I	L	SIL
tlg	Tofanma	A	SIL	tlg							Tofanma	I	L	SIL
tlh	Klingon	A	JAC	tlh	tlh						Klingon	I	C	LL
tli	Tlingit	A	JAC	tli	tli						Tlingit	I	L	SIL
tlj	Talinga-Bwisi	A	SIL	tlj							Talinga-Bwisi	I	L	SIL
tlk	Taloki	A	SIL	tlk							Taloki	I	L	SIL
tll	Tetela	A	SIL	tll							Tetela	I	L	SIL
tlm	Tolomako	A	SIL	tlm							Tolomako	I	L	SIL
tln	Talondo'	A	SIL	tln							Talondo'	I	L	SIL
tlo	Talodi	A	SIL	tlo							Talodi	I	L	SIL
tlp	Filomena Mata-Coahuitlán Totonac	A	SIL	tlp							Filomena Mata-Coahuitlán Totonac	I	L	SIL
tlq	Tai Loi	A	SIL	tlq							Tai Loi	I	L	SIL
tlr	Talise	A	SIL	tlr							Talise	I	L	SIL
tls	Tambotalo	A	SIL	tls							Tambotalo	I	L	SIL
tlt	Teluti	A	SIL	tlt							Teluti	I	L	SIL
tlu	Tulehu	A	SIL	tlu							Tulehu	I	L	SIL
tlv	Taliabu	A	SIL	tlv							Taliabu	I	L	SIL
tlw	South Wemale	R	SIL	tlw							South Wemale	I	L	
tlx	Khehek	A	SIL	tlx							Khehek	I	L	SIL
tly	Talysh	A	SIL	tly							Talysh	I	L	SIL
tlz	Toala'	R	SIL	tlz							Toala'	I	L	
tma	Tama (Chad)	A	SIL	tma							Tama (Chad)	I	L	SIL
tmb	Katbol	A	SIL	tmb							Katbol	I	L	SIL
tmc	Tumak	A	SIL	tmc							Tumak	I	L	SIL
tmd	Haruai	A	SIL	tmd							Haruai	I	L	SIL
tme	Tremembé	A	SIL	tme							Tremembé	I	E	SIL
tmf	Toba-Maskoy	A	SIL	tmf							Toba-Maskoy	I	L	SIL
tmg	Ternateño	A	SIL	tmg							Ternateño	I	E	SIL
tmh	Tamashek	A	SIL	taq							Tamasheq	I	L	SIL
tmh	Tamashek	A	SIL	thv							Tahaggart Tamahaq	I	L	SIL
tmh	Tamashek	A	SIL	thz							Tayart Tamajeq	I	L	SIL
tmh	Tamashek	A	JAC	tmh	tmh						Tamashek	M	L	
tmh	Tamashek	A	SIL	ttq							Tawallammat Tamajaq	I	L	SIL
tmi	Tutuba	A	SIL	tmi							Tutuba	I	L	SIL
tmj	Samarokena	A	SIL	tmj							Samarokena	I	L	SIL
tmk	Northwestern Tamang	A	SIL	tmk							Northwestern Tamang	I	L	SIL
tml	Tamnim Citak	A	SIL	tml							Tamnim Citak	I	L	SIL
tmm	Tai Thanh	A	SIL	tmm							Tai Thanh	I	L	SIL
tmn	Taman (Indonesia)	A	SIL	tmn							Taman (Indonesia)	I	L	SIL
tmo	Temoq	A	SIL	tmo							Temoq	I	L	SIL
tmp	Tai Mène	A	SIL	tmp							Tai Mène	I	L	SIL
tmq	Tumleo	A	SIL	tmq							Tumleo	I	L	SIL
tmr	Jewish Babylonian Aramaic (ca. 200-1200 CE)	A	SIL	tmr							Jewish Babylonian Aramaic (ca. 200-1200 CE)	I	E	SIL
tms	Tima	A	SIL	tms							Tima	I	L	SIL
tmt	Tasmate	A	SIL	tmt							Tasmate	I	L	SIL
tmu	Iau	A	SIL	tmu							Iau	I	L	SIL
tmv	Tembo (Motembo)	A	SIL	tmv							Tembo (Motembo)	I	L	SIL
tmx	Tomyang	R	SIL	tmx							Tomyang	I	L	
tmy	Tami	A	SIL	tmy							Tami	I	L	SIL
tmz	Tamanaku	A	SIL	tmz							Tamanaku	I	E	SIL
tna	Tacana	A	SIL	tna							Tacana	I	L	SIL
tnb	Western Tunebo	A	SIL	tnb							Western Tunebo	I	L	SIL
tnc	Tanimuca-Retuarã	A	SIL	tnc							Tanimuca-Retuarã	I	L	SIL
tnd	Angosturas Tunebo	A	SIL	tnd							Angosturas Tunebo	I	L	SIL
tne	Tinoc Kallahan	A	SIL	tne							Tinoc Kallahan	I	L	SIL
tnf	Tangshewi	R	SIL	tnf							Tangshewi	I	L	
tng	Tobanga	A	SIL	tng							Tobanga	I	L	SIL
tnh	Maiani	A	SIL	tnh							Maiani	I	L	SIL
tni	Tandia	A	SIL	tni							Tandia	I	L	SIL
tnj	Tanjong	R	SIL	tnj							Tanjong	I	L	
tnk	Kwamera	A	SIL	tnk							Kwamera	I	L	SIL
tnl	Lenakel	A	SIL	tnl							Lenakel	I	L	SIL
tnm	Tabla	A	SIL	tnm							Tabla	I	L	SIL
tnn	North Tanna	A	SIL	tnn							North Tanna	I	L	SIL
tno	Toromono	A	SIL	tno							Toromono	I	L	SIL
tnp	Whitesands	A	SIL	tnp							Whitesands	I	L	SIL
tnq	Taino	A	SIL	tnq							Taino	I	E	SIL
tnr	Bedik	A	SIL	tnr							Bedik	I	L	SIL
tns	Tenis	A	SIL	tns							Tenis	I	L	SIL
tnt	Tontemboan	A	SIL	tnt							Tontemboan	I	L	SIL
tnu	Tay Khang	A	SIL	tnu							Tay Khang	I	L	SIL
