src.name	tgt.name	common.num	src.num	tgt.num	total.num	exposure	phi	ttest	pval
nld	jpn	1	58	191	3806	0.00523560209424084	-0.018770215029767	-0.258093263393609	0.398306407621909
roh	eng	1	1	2305	3806	0.000433839479392625	0.013082102594637	0.627858366432307	0.265079461498123
spa	deu	4	159	433	3806	0.0092378752886836	-0.05826832646757	-1.21174069146426	0.113136245383691
ita	bul	1	129	5	3806	0.2	0.033292690142665	0.375397667161296	0.353990640224415
vie	jpn	1	5	191	3806	0.00523560209424084	0.024888140275827	0.342261378272349	0.366265261213641
spa	jpn	2	159	191	3806	0.0104712041884817	-0.035964806767329	-0.494754425975446	0.310671050329161
epo	deu	1	3	433	3806	0.0023094688221709	0.019421305736863	0.403272846571017	0.343473285246142
eng	bul	2	2305	5	3806	0.4	-0.015259844212866	-0.73239882745771	0.231999819171477
hun	eng	3	21	2305	3806	0.00130151843817787	-0.070531108103356	-3.39320892453393	0.000351232133721281
swe	nor	2	28	26	3806	0.0769230769230769	0.067514692703792	0.345046033983548	0.366319182608164
slv	deu	1	11	433	3806	0.0023094688221709	-0.003875766336803	-0.0804636044439559	0.467952858875736
sah	deu	1	1	433	3806	0.0023094688221709	0.045246698102095	0.94030888609506	0.173791702012132
spa	eng	16	159	2305	3806	0.006941431670282	-0.215754406305061	-10.6037058845671	5.53429933326978e-26
nor	deu	1	26	433	3806	0.0023094688221709	-0.019669265997219	-0.408423586621005	0.341582310019501
slk	pol	1	11	43	3806	0.0232558139534884	0.040553817648773	0.25988492559504	0.398096447454329
ita	fra	2	129	149	3806	0.0134228187919463	-0.022834816539879	-0.276929645967196	0.391108967134355
rus	jpn	1	118	191	3806	0.00523560209424084	-0.034172508076673	-0.470068858895137	0.319421047096448
msa	jpn	1	19	191	3806	0.00523560209424084	0.000794105088442	0.0109171434747969	0.495650473650712
swe	fra	1	28	149	3806	0.00671140939597315	-0.001524458052085	-0.018483093078642	0.492639096116907
rus	est	1	118	6	3806	0.166666666666667	0.031101227501782	0.335132595409927	0.369060052744491
eng	ell	1	2305	2	3806	0.5	-0.00495558563997	-0.23781940461446	0.406021152357933
nld	ita	1	58	129	3806	0.00775193798449612	-0.011447747579187	-0.129018017565552	0.448772165888697
